data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
6/4/2020 21:55:31;04/06/2020;Sim;Brasília;DF;30;Feminino;Branco;;4900;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;70;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;70
6/4/2020 21:57:15;04/06/2020;Sim;Brasília;DF;26;Masculino;Pardo;;600;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;120
6/4/2020 21:57:38;04/06/2020;Sim;Brasília;DF;57;Feminino;Branco;;15000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;500
6/4/2020 21:57:48;04/06/2020;Não;Belo Horizonte ;MG;46;Feminino;Branco;;18000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 21:59:46;04/06/2020;Sim;Salvador;BA;19;Feminino;Pardo;;400;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;0
6/4/2020 22:00:04;04/06/2020;Sim;Teixeira de Freitas;BA;17;Feminino;Pardo;;480;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;;;Não;0
6/4/2020 22:00:09;04/06/2020;Sim;Itaboraí;RJ;45;Feminino;Preto;;1500;;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;90
6/4/2020 22:00:15;04/06/2020;Sim;Brasília;DF;50;Feminino;Branco;;14000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;2000
6/4/2020 22:00:22;04/06/2020;Sim;Brasília;DF;26;Feminino;Pardo;;8300;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;430;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;90
6/4/2020 22:00:44;04/06/2020;Sim;Brasília;DF;33;Masculino;Pardo;;6150;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/4/2020 22:00:51;04/06/2020;Sim;Rio de Janeiro ;RJ;33;Masculino;Branco;;1500;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
6/4/2020 22:00:55;04/06/2020;Sim;Rio de Janeiro ;RJ;30;Feminino;Branco;;1500;;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
6/4/2020 22:01:14;04/06/2020;Sim;Vianópolis;GO;31;Feminino;Pardo;;1641;;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:01:55;04/06/2020;Sim;Jaboatão dos Guararapes;PE;30;Feminino;Branco;;300;;Outro;Sim, filhos ou dependentes moram comigo.;8;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;20
6/4/2020 22:01:58;04/06/2020;Sim;Manaus;AM;28;Masculino;Pardo;;18400;;Solteiro;Não possuo filhos ou dependentes.;;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;330;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;;;;Sim;50
6/4/2020 22:02:30;04/06/2020;Sim;Rio de Janeiro;RJ;33;Masculino;Preto;;3400;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;320
6/4/2020 22:03:55;04/06/2020;Sim;Delmiro Gouveia ;AL;38;Feminino;Branco;;9700;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/4/2020 22:04:30;04/06/2020;Sim;São Paulo ;SP;31;Feminino;Branco;;4000;;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;15
6/4/2020 22:04:40;04/06/2020;Sim;Caruaru;PE;38;Masculino;Branco;;4000;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;428;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;150
6/4/2020 22:04:45;04/06/2020;Sim;Recife;PE;62;Masculino;Branco;;16000;;Outro;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;70
6/4/2020 22:04:46;04/06/2020;Sim;Foz do Iguaçu  ;PR;38;Masculino;Branco;;7500;;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;0
6/4/2020 22:05:05;04/06/2020;Sim;Silvânia;GO;35;Feminino;Branco;;2000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
6/4/2020 22:05:29;04/06/2020;Sim;Belém;PA;36;Masculino;Branco;;14000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Positivo;;;Sim;150
6/4/2020 22:05:44;04/06/2020;Sim;Belo Horizonte ;MG;35;Feminino;Branco;;600;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;190;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;60
6/4/2020 22:05:51;04/06/2020;Sim;Belo Horizonte ;MG;33;Feminino;Branco;;3000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;340;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
6/4/2020 22:05:57;04/06/2020;Sim;Cabo de Santo Agostinho;PE;22;Masculino;Branco;;1600;;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
6/4/2020 22:09:02;04/06/2020;Sim;Recife;PE;37;Feminino;Branco;;1000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;480;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/4/2020 22:09:28;04/06/2020;Sim;Brasília;DF;23;Feminino;Branco;;5600;;Casado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Sim;55;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/4/2020 22:10:45;04/06/2020;Sim;Belo Horizonte;MG;35;Masculino;Branco;;7000;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;177;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:11:12;04/06/2020;Sim;Campinas;SP;29;Masculino;Branco;;1700;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;30
6/4/2020 22:11:45;04/06/2020;Sim;Sabará;MG;29;Feminino;Amarelo;;1800;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;180;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;25
6/4/2020 22:12:16;04/06/2020;Sim;Rio de Janeiro;RJ;37;Masculino;Pardo;;600;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;250
6/4/2020 22:12:58;04/06/2020;Sim;Recife;PE;35;Feminino;Pardo;;9500;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;840;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;60
6/4/2020 22:13:15;04/06/2020;Sim;Brasília;DF;23;Feminino;Branco;;0;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;80
6/4/2020 22:13:21;04/06/2020;Sim;Silvânia;GO;30;Feminino;Branco;;7000;;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;50
6/4/2020 22:13:55;04/06/2020;Sim;Bonfinópolis;GO;18;Feminino;Pardo;;0;;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:14:31;04/06/2020;Sim;São Luís;MA;27;Masculino;Branco;;2000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;475;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;300
6/4/2020 22:15:00;04/06/2020;Sim;Rio de Janeiro;RJ;22;Masculino;Branco;;798;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;180;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;150
6/4/2020 22:15:55;04/06/2020;Sim;São Paulo ;SP;29;Masculino;Branco;;11000;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:16:21;04/06/2020;Sim;Recife;PE;48;Masculino;Pardo;;10000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;210
6/4/2020 22:17:55;04/06/2020;Sim;Recife;PE;65;Masculino;Pardo;;4000;;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;500
6/4/2020 22:18:01;04/06/2020;Sim;Teixeira de Freitas;BA;59;Feminino;Pardo;;2000;;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;489;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;300
6/4/2020 22:18:04;04/06/2020;Sim;Belo Horizonte ;MG;60;Masculino;Branco;;1000;;Solteiro;Não, meus filhos ou dependentes NÃO moram comigo.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;;;Não;0
6/4/2020 22:19:30;04/06/2020;Sim;São José;SC;51;Feminino;Branco;;3000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:19:51;04/06/2020;Sim;Recife;PE;19;Feminino;Branco;;0;;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;80
6/4/2020 22:21:18;04/06/2020;Sim;Igarassu;PE;21;Feminino;Pardo;;1000;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Positivo;;;Sim;50
6/4/2020 22:22:49;04/06/2020;Sim;Teixeira de Freitas;BA;24;Feminino;Pardo;;960;;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;200
6/4/2020 22:23:31;04/06/2020;Sim;Brasília;DF;19;Feminino;Branco;;1300;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;70
6/4/2020 22:23:43;04/06/2020;Sim;Jaboatão dos Guararapes;PE;56;Masculino;Branco;;3000;;Viuvo;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;50
6/4/2020 22:24:07;04/06/2020;Sim;Recife;PE;33;Feminino;Branco;;12000;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;50
6/4/2020 22:25:05;04/06/2020;Sim;Goiânia;GO;25;Masculino;Preto;;2000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;104;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Sim;Positivo;;;Sim;200
6/4/2020 22:25:20;04/06/2020;Sim;Jaboatão dos Guararapes;PE;36;Feminino;Pardo;;8000;;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;250
6/4/2020 22:25:32;04/06/2020;Sim;Rio de Janeiro ;RJ;33;Masculino;Preto;;1090;;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;70
6/4/2020 22:25:51;04/06/2020;Sim;São Luís;MA;25;Feminino;Branco;;1530;;Solteiro;Não possuo filhos ou dependentes.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1947;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;1000
6/4/2020 22:25:53;04/06/2020;Sim;Brasília;DF;44;Masculino;Branco;;22000;;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;150
6/4/2020 22:27:10;04/06/2020;Sim;Olinda;PE;35;Masculino;Preto;;1100;;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;20
6/4/2020 22:27:14;04/06/2020;Sim;Rio Grande;RS;49;Feminino;Branco;;1800;;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:27:40;04/06/2020;Sim;São Paulo ;SP;45;Masculino;Pardo;;14000;;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1700;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:28:52;04/06/2020;Sim;Silvânia;GO;27;Feminino;Branco;;1200;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;247;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;150
6/4/2020 22:29:39;04/06/2020;Sim;Curitiba;PR;57;Masculino;Branco;;5000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:30:05;04/06/2020;Sim;Recife;PE;54;Feminino;Branco;;11500;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;100
6/4/2020 22:30:23;04/06/2020;Sim;Recife;PE;39;Masculino;Branco;;4800;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;389;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;;;Sim;5
6/4/2020 22:31:30;04/06/2020;Sim;Brasília;DF;31;Masculino;Branco;;5500;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;60
6/4/2020 22:31:54;04/06/2020;Sim;Brasília;DF;31;Masculino;Branco;;5500;;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;;;Sim;60
6/4/2020 22:31:56;04/06/2020;Sim;Brasília;DF;27;Feminino;Branco;;7500;;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;60
6/4/2020 22:34:50;04/06/2020;Sim;Jacareí;SP;50;Masculino;Branco;;17000;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;;;Sim;500
6/4/2020 22:37:47;04/06/2020;Sim;Campinas;SP;31;Feminino;Branco;;3000;;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;328;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;;;Sim;90
6/4/2020 22:37:59;04/06/2020;Sim;Teixeira de Freitas;BA;33;Feminino;Branco;;1045;;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;;;Sim;300
